stdio    D         file_stdio.c:109  file_stdio_fopen                 [   0.00000] opening C:\Workspace\GravitySimulator\GravitySimulator\Debug\allegro5.cfg r
display  D   display_settings.c:398  _al_score_display_settings       [   0.05601] Single Buffer requirement not met.
display  D   display_settings.c:212  debug_display_settings           [   0.05603] color: 16 (rgba 5650), depth: 24, stencil: 8, acc: 0000, samples: 2/1
display  D   display_settings.c:398  _al_score_display_settings       [   0.05606] Single Buffer requirement not met.
display  D   display_settings.c:212  debug_display_settings           [   0.05608] color: 16 (rgba 5650), depth: 24, stencil: 8, acc: 0000, samples: 3/1
display  D   display_settings.c:398  _al_score_display_settings       [   0.05610] Single Buffer requirement not met.
display  D   display_settings.c:212  debug_display_settings           [   0.05612] color: 16 (rgba 5650), depth: 24, stencil: 0, acc: 0000, samples: 0/0
display  D   display_settings.c:398  _al_score_display_settings       [   0.05614] Single Buffer requirement not met.
display  D   display_settings.c:212  debug_display_settings           [   0.05616] color: 16 (rgba 5650), depth: 24, stencil: 0, acc: 0000, samples: 0/0
display  D   display_settings.c:398  _al_score_display_settings       [   0.05618] Single Buffer requirement not met.
display  D   display_settings.c:212  debug_display_settings           [   0.05620] color: 16 (rgba 5650), depth: 24, stencil: 0, acc: 0000, samples: 2/1
display  D   display_settings.c:398  _al_score_display_settings       [   0.05622] Single Buffer requirement not met.
display  D   display_settings.c:212  debug_display_settings           [   0.05624] color: 16 (rgba 5650), depth: 24, stencil: 0, acc: 0000, samples: 3/1
display  D   display_settings.c:398  _al_score_display_settings       [   0.05626] Single Buffer requirement not met.
display  D   display_settings.c:212  debug_display_settings           [   0.05628] color: 16 (rgba 5650), depth: 16, stencil: 0, acc: 0000, samples: 0/0
display  D   display_settings.c:398  _al_score_display_settings       [   0.05630] Single Buffer requirement not met.
display  D   display_settings.c:212  debug_display_settings           [   0.05632] color: 16 (rgba 5650), depth: 16, stencil: 0, acc: 0000, samples: 0/0
display  D   display_settings.c:398  _al_score_display_settings       [   0.05634] Single Buffer requirement not met.
display  D   display_settings.c:212  debug_display_settings           [   0.05636] color: 16 (rgba 5650), depth: 16, stencil: 0, acc: 0000, samples: 2/1
display  D   display_settings.c:398  _al_score_display_settings       [   0.05638] Single Buffer requirement not met.
display  D   display_settings.c:212  debug_display_settings           [   0.05640] color: 16 (rgba 5650), depth: 16, stencil: 0, acc: 0000, samples: 3/1
display  D   display_settings.c:398  _al_score_display_settings       [   0.05642] Single Buffer requirement not met.
d3d      D         d3d_disp.cpp:1669 d3d_create_display_internals     [   0.05647] Trying format 0.
d3d      I         d3d_disp.cpp:1344 d3d_display_thread_proc          [   0.05717] Chose a display format: 23
d3d      I         d3d_disp.cpp:1413 d3d_display_thread_proc          [   0.05720] Normal window.
d3d      I         d3d_disp.cpp:781  d3d_create_device                [   0.07999] Using no depth stencil buffer
d3d      D         d3d_disp.cpp:839  d3d_create_device                [   0.12006] BeginScene succeeded in create_device
d3d      D         d3d_disp.cpp:847  d3d_create_device                [   0.12011] Success
d3d      D         d3d_disp.cpp:1692 d3d_create_display_internals     [   0.12014] Resumed after wait.
d3d      I         d3d_disp.cpp:1725 d3d_create_display_internals     [   0.12019] Format 0 succeeded.
d3d      D         d3d_disp.cpp:1756 d3d_create_display_internals     [   0.12022] Returning d3d_display: 00FD64E0
d3d      D         d3d_disp.cpp:1781 d3d_create_display_locked        [   0.12025] al_display=00FD64E0
d3d      D         d3d_disp.cpp:1782 d3d_create_display_locked        [   0.12026] al_display->vt=00FF21C8
system   D            wsystem.c:721  maybe_parent_dir                 [   0.12044] Also searching C:\Workspace\GravitySimulator\GravitySimulator\
system   W            wsystem.c:775  _al_win_safe_load_library        [   0.12114] PathFindOnPath failed to find d3dx9_43.dll
system   D            wsystem.c:721  maybe_parent_dir                 [   0.12124] Also searching C:\Workspace\GravitySimulator\GravitySimulator\
system   W            wsystem.c:775  _al_win_safe_load_library        [   0.12173] PathFindOnPath failed to find d3dx9_42.dll
system   D            wsystem.c:721  maybe_parent_dir                 [   0.12182] Also searching C:\Workspace\GravitySimulator\GravitySimulator\
system   W            wsystem.c:775  _al_win_safe_load_library        [   0.12224] PathFindOnPath failed to find d3dx9_41.dll
system   D            wsystem.c:721  maybe_parent_dir                 [   0.12238] Also searching C:\Workspace\GravitySimulator\GravitySimulator\
system   W            wsystem.c:775  _al_win_safe_load_library        [   0.12292] PathFindOnPath failed to find d3dx9_40.dll
system   D            wsystem.c:721  maybe_parent_dir                 [   0.12301] Also searching C:\Workspace\GravitySimulator\GravitySimulator\
system   D            wsystem.c:771  _al_win_safe_load_library        [   0.12312] PathFindOnPath found: C:\WINDOWS\system32\d3dx9_39.dll
system   D            wsystem.c:682  load_library_at_path             [   0.12315] Calling LoadLibrary C:\WINDOWS\system32\d3dx9_39.dll
system   I            wsystem.c:685  load_library_at_path             [   0.12600] Loaded C:\WINDOWS\system32\d3dx9_39.dll
d3dx9    I        d3d_d3dx9.cpp:88   _imp_load_d3dx9_module_version   [   0.12607] Module "d3dx9_39.dll" loaded.
dtor     D               dtor.c:196  _al_register_destructor          [   0.12617] added dtor for queue 058E5F30, func 0F9B2383
dtor     D               dtor.c:227  _al_unregister_destructor        [   5.92651] removed dtor for timer 00F684E8
d3d      I         d3d_disp.cpp:901  d3d_destroy_display              [   5.92657] destroying display 00FD64E0 (current 00000000)
d3d      D         d3d_disp.cpp:885  d3d_destroy_display_internals    [   5.92834] waiting for display 00FD64E0's thread to end
d3d      W         d3d_disp.cpp:595  d3d_destroy_device               [   5.93634] d3d_destroy_device: ref count not 0
d3d      I         d3d_disp.cpp:1549 d3d_display_thread_proc          [   5.95496] d3d display thread exits
dtor     D               dtor.c:227  _al_unregister_destructor        [   5.95657] removed dtor for queue 058E5F30
